lr,l1,l2,lr_newton_cg,lr_sag,lr_lbfgs
0.7590415149235115,0.8274000460243756,0.8126401652276894,0.8271542099567311,0.6373282228122372,0.8126401652276894
0.7548061771194453,0.8270826767517596,0.8127954617081626,0.8267675175963862,0.5511083096963967,0.8127954617081626
0.7551452478316099,0.8271828398140684,0.8126601006174573,0.8268818257566521,0.41510836895534214,0.8126601006174573
0.7548061771194453,0.8270826767517596,0.8127954617081626,0.8267675175963862,0.5511083096963967,0.8127954617081626
lr_lbfgs
0.8126401652276894
0.8127954617081626
0.8126601006174573
0.8127954617081626
